"Date","Day","State","County","Cases","Death","Population","Cases_Percent","Death_Percent"
2020-04-01,24,"Florida","Santa Rosa",44,2,184313,0.00023872,0.00001085
2020-04-02,25,"Florida","Santa Rosa",47,2,184313,0.000255,0.00001085
2020-04-03,26,"Florida","Santa Rosa",48,2,184313,0.00026043,0.00001085
2020-03-25,0,"Florida","Sarasota",27,2,433742,0.00006225,0.00000461
2020-03-26,1,"Florida","Sarasota",34,1,433742,0.00007839,0.00000231
2020-03-27,2,"Florida","Sarasota",40,2,433742,0.00009222,0.00000461
2020-03-28,3,"Florida","Sarasota",48,2,433742,0.00011066,0.00000461
2020-03-29,4,"Florida","Sarasota",50,2,433742,0.00011528,0.00000461
2020-03-30,5,"Florida","Sarasota",61,2,433742,0.00014064,0.00000461
2020-03-31,6,"Florida","Sarasota",76,3,433742,0.00017522,0.00000692
2020-04-01,7,"Florida","Sarasota",82,3,433742,0.00018905,0.00000692
2020-04-02,8,"Florida","Sarasota",110,7,433742,0.00025361,0.00001614
2020-04-03,9,"Florida","Sarasota",124,7,433742,0.00028588,0.00001614
2020-03-25,0,"Florida","St. Johns",26,1,264672,0.00009823,0.00000378
2020-03-26,1,"Florida","St. Johns",33,1,264672,0.00012468,0.00000378
2020-03-27,2,"Florida","St. Johns",36,1,264672,0.00013602,0.00000378
2020-03-28,3,"Florida","St. Johns",48,2,264672,0.00018136,0.00000756
2020-03-29,4,"Florida","St. Johns",50,2,264672,0.00018891,0.00000756
2020-03-30,5,"Florida","St. Johns",60,2,264672,0.0002267,0.00000756
2020-03-31,6,"Florida","St. Johns",79,2,264672,0.00029848,0.00000756
2020-04-01,7,"Florida","St. Johns",83,2,264672,0.0003136,0.00000756
2020-04-02,8,"Florida","St. Johns",102,2,264672,0.00038538,0.00000756
2020-04-03,9,"Florida","St. Johns",119,2,264672,0.00044961,0.00000756
2020-03-27,0,"Florida","St. Lucie",14,1,328297,0.00004264,0.00000305
2020-03-28,1,"Florida","St. Lucie",21,1,328297,0.00006397,0.00000305
2020-03-29,2,"Florida","St. Lucie",23,1,328297,0.00007006,0.00000305
2020-03-30,3,"Florida","St. Lucie",29,2,328297,0.00008833,0.00000609
2020-03-31,4,"Florida","St. Lucie",38,2,328297,0.00011575,0.00000609
2020-04-01,5,"Florida","St. Lucie",40,2,328297,0.00012184,0.00000609
2020-04-02,6,"Florida","St. Lucie",48,3,328297,0.00014621,0.00000914
2020-04-03,7,"Florida","St. Lucie",60,3,328297,0.00018276,0.00000914
2020-04-02,0,"Florida","Sumter",66,2,132420,0.00049841,0.0000151
2020-04-03,1,"Florida","Sumter",68,2,132420,0.00051352,0.0000151
2020-03-30,0,"Florida","Unassigned",1,4,0,Inf,Inf
2020-04-01,2,"Florida","Unassigned",3,2,0,Inf,Inf
2020-04-02,3,"Florida","Unassigned",9,20,0,Inf,Inf
2020-04-03,4,"Florida","Unassigned",10,7,0,Inf,Inf
2020-03-29,0,"Florida","Volusia",47,1,553284,0.00008495,0.00000181
2020-03-30,1,"Florida","Volusia",65,1,553284,0.00011748,0.00000181
2020-03-31,2,"Florida","Volusia",80,1,553284,0.00014459,0.00000181
2020-04-01,3,"Florida","Volusia",80,1,553284,0.00014459,0.00000181
2020-04-02,4,"Florida","Volusia",102,1,553284,0.00018435,0.00000181
2020-04-03,5,"Florida","Volusia",125,1,553284,0.00022592,0.00000181
2020-03-28,0,"Georgia","Baker",1,1,3038,0.00032916,0.00032916
2020-03-29,1,"Georgia","Baker",1,1,3038,0.00032916,0.00032916
2020-03-30,2,"Georgia","Baker",1,1,3038,0.00032916,0.00032916
2020-03-31,3,"Georgia","Baker",4,1,3038,0.00131666,0.00032916
2020-04-01,4,"Georgia","Baker",4,1,3038,0.00131666,0.00032916
2020-04-02,5,"Georgia","Baker",4,1,3038,0.00131666,0.00032916
2020-04-03,6,"Georgia","Baker",4,1,3038,0.00131666,0.00032916
2020-03-31,0,"Georgia","Baldwin",4,1,44890,0.00008911,0.00002228
2020-04-01,1,"Georgia","Baldwin",6,1,44890,0.00013366,0.00002228
2020-04-02,2,"Georgia","Baldwin",7,1,44890,0.00015594,0.00002228
2020-04-03,3,"Georgia","Baldwin",10,1,44890,0.00022277,0.00002228
2020-03-28,0,"Georgia","Barrow",7,1,83240,0.00008409,0.00001201
2020-03-29,1,"Georgia","Barrow",7,1,83240,0.00008409,0.00001201
2020-03-30,2,"Georgia","Barrow",7,1,83240,0.00008409,0.00001201
2020-03-31,3,"Georgia","Barrow",18,2,83240,0.00021624,0.00002403
2020-04-01,4,"Georgia","Barrow",20,2,83240,0.00024027,0.00002403
2020-04-02,5,"Georgia","Barrow",20,2,83240,0.00024027,0.00002403
2020-04-03,6,"Georgia","Barrow",21,2,83240,0.00025228,0.00002403
2020-03-22,0,"Georgia","Bartow",56,1,107738,0.00051978,0.00000928
2020-03-23,1,"Georgia","Bartow",61,1,107738,0.00056619,0.00000928
2020-03-24,2,"Georgia","Bartow",74,1,107738,0.00068685,0.00000928
2020-03-25,3,"Georgia","Bartow",78,1,107738,0.00072398,0.00000928
2020-03-26,4,"Georgia","Bartow",86,1,107738,0.00079823,0.00000928
2020-03-27,5,"Georgia","Bartow",98,1,107738,0.00090961,0.00000928
2020-03-28,6,"Georgia","Bartow",116,1,107738,0.00107669,0.00000928
2020-03-29,7,"Georgia","Bartow",119,1,107738,0.00110453,0.00000928
2020-03-30,8,"Georgia","Bartow",121,1,107738,0.00112309,0.00000928
2020-03-31,9,"Georgia","Bartow",131,2,107738,0.00121591,0.00001856
2020-04-01,10,"Georgia","Bartow",144,4,107738,0.00133658,0.00003713
2020-04-02,11,"Georgia","Bartow",147,4,107738,0.00136442,0.00003713
2020-04-03,12,"Georgia","Bartow",154,3,107738,0.00142939,0.00002785
2020-04-02,0,"Georgia","Bibb",24,1,153159,0.0001567,0.00000653
2020-04-03,1,"Georgia","Bibb",32,1,153159,0.00020893,0.00000653
2020-04-01,0,"Georgia","Bryan",8,1,39627,0.00020188,0.00002524
2020-04-02,1,"Georgia","Bryan",10,1,39627,0.00025235,0.00002524
2020-04-03,2,"Georgia","Bryan",12,1,39627,0.00030282,0.00002524
2020-04-01,0,"Georgia","Calhoun",10,1,6189,0.00161577,0.00016158
2020-04-02,1,"Georgia","Calhoun",10,1,6189,0.00161577,0.00016158
2020-04-03,2,"Georgia","Calhoun",10,1,6189,0.00161577,0.00016158
2020-03-31,0,"Georgia","Carroll",123,1,119992,0.00102507,0.00000833
2020-04-01,1,"Georgia","Carroll",131,1,119992,0.00109174,0.00000833
2020-04-02,2,"Georgia","Carroll",133,2,119992,0.00110841,0.00001667
2020-04-03,3,"Georgia","Carroll",143,2,119992,0.00119175,0.00001667
2020-03-31,0,"Georgia","Chatham",26,2,289430,0.00008983,0.00000691
2020-04-01,1,"Georgia","Chatham",36,2,289430,0.00012438,0.00000691
2020-04-02,2,"Georgia","Chatham",44,2,289430,0.00015202,0.00000691
2020-04-03,3,"Georgia","Chatham",58,3,289430,0.00020039,0.00001037
2020-03-28,0,"Georgia","Cherokee",52,1,258773,0.00020095,0.00000386
2020-03-29,1,"Georgia","Cherokee",56,1,258773,0.00021641,0.00000386
2020-03-30,2,"Georgia","Cherokee",61,1,258773,0.00023573,0.00000386
2020-03-31,3,"Georgia","Cherokee",76,2,258773,0.00029369,0.00000773
2020-04-01,4,"Georgia","Cherokee",83,4,258773,0.00032074,0.00001546
2020-04-02,5,"Georgia","Cherokee",92,4,258773,0.00035552,0.00001546
2020-04-03,6,"Georgia","Cherokee",104,5,258773,0.0004019,0.00001932
2020-03-25,0,"Georgia","Clarke",19,1,128331,0.00014805,0.00000779
2020-03-26,1,"Georgia","Clarke",24,1,128331,0.00018702,0.00000779
2020-03-27,2,"Georgia","Clarke",32,1,128331,0.00024936,0.00000779
2020-03-28,3,"Georgia","Clarke",35,2,128331,0.00027273,0.00001558
2020-03-29,4,"Georgia","Clarke",35,2,128331,0.00027273,0.00001558
2020-03-30,5,"Georgia","Clarke",41,5,128331,0.00031949,0.00003896
2020-03-31,6,"Georgia","Clarke",50,5,128331,0.00038962,0.00003896
2020-04-01,7,"Georgia","Clarke",51,5,128331,0.00039741,0.00003896
2020-04-02,8,"Georgia","Clarke",54,7,128331,0.00042079,0.00005455
2020-04-03,9,"Georgia","Clarke",57,8,128331,0.00044416,0.00006234
2020-03-28,0,"Georgia","Clayton",57,1,292256,0.00019503,0.00000342
2020-03-29,1,"Georgia","Clayton",59,1,292256,0.00020188,0.00000342
2020-03-30,2,"Georgia","Clayton",61,1,292256,0.00020872,0.00000342
2020-03-31,3,"Georgia","Clayton",104,3,292256,0.00035585,0.00001026
2020-04-01,4,"Georgia","Clayton",122,3,292256,0.00041744,0.00001026
2020-04-02,5,"Georgia","Clayton",148,5,292256,0.00050641,0.00001711
2020-04-03,6,"Georgia","Clayton",195,6,292256,0.00066722,0.00002053
2020-03-12,0,"Georgia","Cobb",8,1,760141,0.00001052,0.00000132
2020-03-13,1,"Georgia","Cobb",8,1,760141,0.00001052,0.00000132
2020-03-14,2,"Georgia","Cobb",15,1,760141,0.00001973,0.00000132
2020-03-15,3,"Georgia","Cobb",19,1,760141,0.000025,0.00000132
2020-03-16,4,"Georgia","Cobb",22,1,760141,0.00002894,0.00000132
2020-03-17,5,"Georgia","Cobb",25,1,760141,0.00003289,0.00000132
2020-03-18,6,"Georgia","Cobb",28,1,760141,0.00003684,0.00000132
2020-03-19,7,"Georgia","Cobb",37,1,760141,0.00004868,0.00000132
2020-03-20,8,"Georgia","Cobb",47,1,760141,0.00006183,0.00000132
2020-03-21,9,"Georgia","Cobb",50,2,760141,0.00006578,0.00000263
2020-03-22,10,"Georgia","Cobb",67,2,760141,0.00008814,0.00000263
2020-03-23,11,"Georgia","Cobb",79,2,760141,0.00010393,0.00000263
2020-03-24,12,"Georgia","Cobb",86,2,760141,0.00011314,0.00000263
2020-03-25,13,"Georgia","Cobb",101,2,760141,0.00013287,0.00000263
2020-03-26,14,"Georgia","Cobb",115,2,760141,0.00015129,0.00000263
2020-03-27,15,"Georgia","Cobb",144,2,760141,0.00018944,0.00000263
2020-03-28,16,"Georgia","Cobb",181,8,760141,0.00023811,0.00001052
2020-03-29,17,"Georgia","Cobb",222,9,760141,0.00029205,0.00001184
2020-03-30,18,"Georgia","Cobb",245,9,760141,0.00032231,0.00001184
2020-03-31,19,"Georgia","Cobb",279,12,760141,0.00036704,0.00001579
2020-04-01,20,"Georgia","Cobb",293,15,760141,0.00038545,0.00001973
2020-04-02,21,"Georgia","Cobb",329,17,760141,0.00043281,0.00002236
2020-04-03,22,"Georgia","Cobb",381,18,760141,0.00050122,0.00002368
2020-03-31,0,"Georgia","Colquitt",18,1,45600,0.00039474,0.00002193
2020-04-01,1,"Georgia","Colquitt",20,1,45600,0.0004386,0.00002193
2020-04-02,2,"Georgia","Colquitt",23,1,45600,0.00050439,0.00002193
2020-04-03,3,"Georgia","Colquitt",34,2,45600,0.00074561,0.00004386
2020-03-28,0,"Georgia","Coweta",19,2,148509,0.00012794,0.00001347
2020-03-29,1,"Georgia","Coweta",22,2,148509,0.00014814,0.00001347
2020-03-30,2,"Georgia","Coweta",28,2,148509,0.00018854,0.00001347
2020-03-31,3,"Georgia","Coweta",41,2,148509,0.00027608,0.00001347
2020-04-01,4,"Georgia","Coweta",42,2,148509,0.00028281,0.00001347
2020-04-02,5,"Georgia","Coweta",44,2,148509,0.00029628,0.00001347
2020-04-03,6,"Georgia","Coweta",53,2,148509,0.00035688,0.00001347
2020-04-03,0,"Georgia","Dade",1,1,16116,0.00006205,0.00006205
2020-03-28,0,"Georgia","DeKalb",240,2,759297,0.00031608,0.00000263
2020-03-29,1,"Georgia","DeKalb",272,3,759297,0.00035823,0.00000395
2020-03-30,2,"Georgia","DeKalb",281,3,759297,0.00037008,0.00000395
2020-03-31,3,"Georgia","DeKalb",335,3,759297,0.0004412,0.00000395
2020-04-01,4,"Georgia","DeKalb",365,4,759297,0.00048071,0.00000527
2020-04-02,5,"Georgia","DeKalb",396,6,759297,0.00052154,0.0000079
2020-04-03,6,"Georgia","DeKalb",448,8,759297,0.00059002,0.00001054
2020-03-18,0,"Georgia","Dougherty",7,2,87956,0.00007959,0.00002274
2020-03-19,1,"Georgia","Dougherty",20,2,87956,0.00022739,0.00002274
2020-03-20,2,"Georgia","Dougherty",44,4,87956,0.00050025,0.00004548
2020-03-21,3,"Georgia","Dougherty",47,6,87956,0.00053436,0.00006822
2020-03-22,4,"Georgia","Dougherty",52,6,87956,0.0005912,0.00006822
2020-03-23,5,"Georgia","Dougherty",64,6,87956,0.00072764,0.00006822
2020-03-24,6,"Georgia","Dougherty",90,6,87956,0.00102324,0.00006822
2020-03-25,7,"Georgia","Dougherty",109,6,87956,0.00123926,0.00006822
2020-03-26,8,"Georgia","Dougherty",156,6,87956,0.00177361,0.00006822
2020-03-27,9,"Georgia","Dougherty",193,12,87956,0.00219428,0.00013643
2020-03-28,10,"Georgia","Dougherty",205,13,87956,0.00233071,0.0001478
2020-03-29,11,"Georgia","Dougherty",239,17,87956,0.00271727,0.00019328
2020-03-30,12,"Georgia","Dougherty",267,17,87956,0.00303561,0.00019328
2020-03-31,13,"Georgia","Dougherty",462,18,87956,0.00525263,0.00020465
2020-04-01,14,"Georgia","Dougherty",480,27,87956,0.00545727,0.00030697
2020-04-02,15,"Georgia","Dougherty",507,29,87956,0.00576425,0.00032971
2020-04-03,16,"Georgia","Dougherty",560,30,87956,0.00636682,0.00034108
2020-03-28,0,"Georgia","Douglas",35,1,146343,0.00023916,0.00000683
2020-03-29,1,"Georgia","Douglas",37,1,146343,0.00025283,0.00000683
2020-03-30,2,"Georgia","Douglas",39,1,146343,0.0002665,0.00000683
2020-03-31,3,"Georgia","Douglas",50,1,146343,0.00034166,0.00000683
2020-04-01,4,"Georgia","Douglas",55,2,146343,0.00037583,0.00001367
2020-04-02,5,"Georgia","Douglas",60,3,146343,0.00041,0.0000205
2020-04-03,6,"Georgia","Douglas",71,4,146343,0.00048516,0.00002733
2020-03-20,0,"Georgia","Early",2,1,10190,0.00019627,0.00009814
2020-03-21,1,"Georgia","Early",2,1,10190,0.00019627,0.00009814
2020-03-22,2,"Georgia","Early",2,1,10190,0.00019627,0.00009814
2020-03-23,3,"Georgia","Early",2,1,10190,0.00019627,0.00009814
2020-03-24,4,"Georgia","Early",2,1,10190,0.00019627,0.00009814
2020-03-25,5,"Georgia","Early",5,1,10190,0.00049068,0.00009814
2020-03-26,6,"Georgia","Early",7,1,10190,0.00068695,0.00009814
2020-03-27,7,"Georgia","Early",10,1,10190,0.00098135,0.00009814
2020-03-28,8,"Georgia","Early",15,1,10190,0.00147203,0.00009814
2020-03-29,9,"Georgia","Early",16,1,10190,0.00157017,0.00009814
2020-03-30,10,"Georgia","Early",16,1,10190,0.00157017,0.00009814
2020-03-31,11,"Georgia","Early",28,1,10190,0.00274779,0.00009814
2020-04-01,12,"Georgia","Early",34,1,10190,0.0033366,0.00009814
2020-04-02,13,"Georgia","Early",41,1,10190,0.00402355,0.00009814
2020-04-03,14,"Georgia","Early",48,1,10190,0.0047105,0.00009814
2020-03-20,0,"Georgia","Fayette",9,1,114421,0.00007866,0.00000874
2020-03-21,1,"Georgia","Fayette",9,1,114421,0.00007866,0.00000874
2020-03-22,2,"Georgia","Fayette",9,1,114421,0.00007866,0.00000874
2020-03-23,3,"Georgia","Fayette",10,1,114421,0.0000874,0.00000874
2020-03-24,4,"Georgia","Fayette",12,1,114421,0.00010488,0.00000874
2020-03-25,5,"Georgia","Fayette",12,1,114421,0.00010488,0.00000874
2020-03-26,6,"Georgia","Fayette",14,1,114421,0.00012236,0.00000874
2020-03-27,7,"Georgia","Fayette",19,1,114421,0.00016605,0.00000874
2020-03-28,8,"Georgia","Fayette",25,2,114421,0.00021849,0.00001748
2020-03-29,9,"Georgia","Fayette",26,3,114421,0.00022723,0.00002622
2020-03-30,10,"Georgia","Fayette",32,3,114421,0.00027967,0.00002622
2020-03-31,11,"Georgia","Fayette",45,4,114421,0.00039328,0.00003496
2020-04-01,12,"Georgia","Fayette",48,4,114421,0.0004195,0.00003496
2020-04-02,13,"Georgia","Fayette",52,4,114421,0.00045446,0.00003496
2020-04-03,14,"Georgia","Fayette",58,4,114421,0.0005069,0.00003496
2020-03-20,0,"Georgia","Floyd",7,1,98498,0.00007107,0.00001015
2020-03-21,1,"Georgia","Floyd",8,1,98498,0.00008122,0.00001015
2020-03-22,2,"Georgia","Floyd",9,1,98498,0.00009137,0.00001015
2020-03-23,3,"Georgia","Floyd",10,1,98498,0.00010152,0.00001015
2020-03-24,4,"Georgia","Floyd",11,1,98498,0.00011168,0.00001015
2020-03-25,5,"Georgia","Floyd",14,1,98498,0.00014213,0.00001015
2020-03-26,6,"Georgia","Floyd",16,1,98498,0.00016244,0.00001015
2020-03-27,7,"Georgia","Floyd",20,1,98498,0.00020305,0.00001015
2020-03-28,8,"Georgia","Floyd",27,1,98498,0.00027412,0.00001015
2020-03-29,9,"Georgia","Floyd",27,2,98498,0.00027412,0.0000203
2020-03-30,10,"Georgia","Floyd",28,2,98498,0.00028427,0.0000203
2020-03-31,11,"Georgia","Floyd",35,2,98498,0.00035534,0.0000203
2020-04-01,12,"Georgia","Floyd",60,2,98498,0.00060915,0.0000203
2020-04-02,13,"Georgia","Floyd",71,2,98498,0.00072083,0.0000203
2020-04-03,14,"Georgia","Floyd",77,2,98498,0.00078174,0.0000203
2020-03-28,0,"Georgia","Forsyth",21,1,244252,0.00008598,0.00000409
2020-03-29,1,"Georgia","Forsyth",25,1,244252,0.00010235,0.00000409
2020-03-30,2,"Georgia","Forsyth",33,1,244252,0.00013511,0.00000409
2020-03-31,3,"Georgia","Forsyth",47,1,244252,0.00019242,0.00000409
2020-04-01,4,"Georgia","Forsyth",48,1,244252,0.00019652,0.00000409
2020-04-02,5,"Georgia","Forsyth",51,1,244252,0.0002088,0.00000409
2020-04-03,6,"Georgia","Forsyth",60,1,244252,0.00024565,0.00000409
2020-03-20,0,"Georgia","Fulton",88,2,1063937,0.00008271,0.00000188
2020-03-21,1,"Georgia","Fulton",99,2,1063937,0.00009305,0.00000188
2020-03-22,2,"Georgia","Fulton",111,2,1063937,0.00010433,0.00000188
2020-03-23,3,"Georgia","Fulton",145,2,1063937,0.00013629,0.00000188
2020-03-24,4,"Georgia","Fulton",184,2,1063937,0.00017294,0.00000188
2020-03-25,5,"Georgia","Fulton",198,2,1063937,0.0001861,0.00000188
2020-03-26,6,"Georgia","Fulton",211,2,1063937,0.00019832,0.00000188
2020-03-27,7,"Georgia","Fulton",307,2,1063937,0.00028855,0.00000188
2020-03-28,8,"Georgia","Fulton",373,12,1063937,0.00035058,0.00001128
2020-03-29,9,"Georgia","Fulton",407,13,1063937,0.00038254,0.00001222
2020-03-30,10,"Georgia","Fulton",463,14,1063937,0.00043518,0.00001316
2020-03-31,11,"Georgia","Fulton",570,17,1063937,0.00053575,0.00001598
2020-04-01,12,"Georgia","Fulton",624,19,1063937,0.0005865,0.00001786
2020-04-02,13,"Georgia","Fulton",712,22,1063937,0.00066921,0.00002068
2020-04-03,14,"Georgia","Fulton",882,23,1063937,0.000829,0.00002162
2020-03-28,0,"Georgia","Gordon",14,1,57963,0.00024153,0.00001725
2020-03-29,1,"Georgia","Gordon",14,1,57963,0.00024153,0.00001725
2020-03-30,2,"Georgia","Gordon",15,1,57963,0.00025879,0.00001725
2020-03-31,3,"Georgia","Gordon",16,2,57963,0.00027604,0.0000345
2020-04-01,4,"Georgia","Gordon",18,1,57963,0.00031054,0.00001725
2020-04-02,5,"Georgia","Gordon",20,1,57963,0.00034505,0.00001725
2020-04-03,6,"Georgia","Gordon",21,2,57963,0.0003623,0.0000345
2020-03-21,0,"Georgia","Gwinnett",23,1,936250,0.00002457,0.00000107
2020-03-22,1,"Georgia","Gwinnett",27,1,936250,0.00002884,0.00000107
2020-03-23,2,"Georgia","Gwinnett",34,1,936250,0.00003632,0.00000107
2020-03-24,3,"Georgia","Gwinnett",45,1,936250,0.00004806,0.00000107
2020-03-25,4,"Georgia","Gwinnett",48,1,936250,0.00005127,0.00000107
2020-03-26,5,"Georgia","Gwinnett",75,1,936250,0.00008011,0.00000107
2020-03-27,6,"Georgia","Gwinnett",102,1,936250,0.00010895,0.00000107
2020-03-28,7,"Georgia","Gwinnett",129,1,936250,0.00013778,0.00000107
2020-03-29,8,"Georgia","Gwinnett",143,1,936250,0.00015274,0.00000107
2020-03-30,9,"Georgia","Gwinnett",158,1,936250,0.00016876,0.00000107
2020-03-31,10,"Georgia","Gwinnett",238,2,936250,0.00025421,0.00000214
2020-04-01,11,"Georgia","Gwinnett",250,4,936250,0.00026702,0.00000427
2020-04-02,12,"Georgia","Gwinnett",282,6,936250,0.0003012,0.00000641
2020-04-03,13,"Georgia","Gwinnett",329,8,936250,0.0003514,0.00000854
2020-03-28,0,"Georgia","Heard",1,1,11923,0.00008387,0.00008387
2020-03-29,1,"Georgia","Heard",1,1,11923,0.00008387,0.00008387
2020-03-30,2,"Georgia","Heard",1,1,11923,0.00008387,0.00008387
2020-03-31,3,"Georgia","Heard",1,1,11923,0.00008387,0.00008387
2020-04-01,4,"Georgia","Heard",3,1,11923,0.00025161,0.00008387
2020-04-02,5,"Georgia","Heard",2,1,11923,0.00016774,0.00008387
2020-04-03,6,"Georgia","Heard",2,1,11923,0.00016774,0.00008387
2020-03-28,0,"Georgia","Henry",50,1,234561,0.00021316,0.00000426
2020-03-29,1,"Georgia","Henry",55,1,234561,0.00023448,0.00000426
2020-03-30,2,"Georgia","Henry",58,2,234561,0.00024727,0.00000853
2020-03-31,3,"Georgia","Henry",78,2,234561,0.00033254,0.00000853
2020-04-01,4,"Georgia","Henry",90,2,234561,0.0003837,0.00000853
2020-04-02,5,"Georgia","Henry",108,2,234561,0.00046043,0.00000853
2020-04-03,6,"Georgia","Henry",125,3,234561,0.00053291,0.00001279
2020-03-28,0,"Georgia","Houston",12,1,157863,0.00007602,0.00000633
2020-03-29,1,"Georgia","Houston",15,1,157863,0.00009502,0.00000633
2020-03-30,2,"Georgia","Houston",16,1,157863,0.00010135,0.00000633
2020-03-31,3,"Georgia","Houston",29,2,157863,0.0001837,0.00001267
2020-04-01,4,"Georgia","Houston",35,4,157863,0.00022171,0.00002534
2020-04-02,5,"Georgia","Houston",47,5,157863,0.00029773,0.00003167
2020-04-03,6,"Georgia","Houston",53,5,157863,0.00033573,0.00003167
2020-03-28,0,"Georgia","Lee",37,5,29992,0.00123366,0.00016671
2020-03-29,1,"Georgia","Lee",43,6,29992,0.00143372,0.00020005
2020-03-30,2,"Georgia","Lee",44,6,29992,0.00146706,0.00020005
2020-03-31,3,"Georgia","Lee",89,6,29992,0.00296746,0.00020005
2020-04-01,4,"Georgia","Lee",94,7,29992,0.00313417,0.0002334
2020-04-02,5,"Georgia","Lee",100,7,29992,0.00333422,0.0002334
2020-04-03,6,"Georgia","Lee",115,8,29992,0.00383436,0.00026674
2020-03-28,0,"Georgia","Lowndes",20,1,117406,0.00017035,0.00000852
2020-03-29,1,"Georgia","Lowndes",20,1,117406,0.00017035,0.00000852
2020-03-30,2,"Georgia","Lowndes",20,1,117406,0.00017035,0.00000852
2020-03-31,3,"Georgia","Lowndes",21,1,117406,0.00017887,0.00000852
2020-04-01,4,"Georgia","Lowndes",24,1,117406,0.00020442,0.00000852
2020-04-02,5,"Georgia","Lowndes",25,1,117406,0.00021294,0.00000852
2020-04-03,6,"Georgia","Lowndes",28,1,117406,0.00023849,0.00000852
2020-03-31,0,"Georgia","Madison",3,1,29880,0.0001004,0.00003347
2020-04-01,1,"Georgia","Madison",3,1,29880,0.0001004,0.00003347
2020-04-02,2,"Georgia","Madison",4,1,29880,0.00013387,0.00003347
